,Gemeindekennziffer,Gemeindename,Gemeindecode,Status,PLZ des Gem.Amtes,weitere Postleitzahlen,Einwohner,Arbeitsstätten,Beschäftigte,Alter,Einkommen,Erbwerbstätige (15-64),Grundstückspreise,Anzahl an Ehepaaren,Anzahl der Kinder
1359,50332,Seeham,50332,,5164,,1942,0.10968074150360453,0.25592173017507724,42.99,44.57,0.5540679711637487,277.6,0.18640576725025745,1.63
1360,50335,Straßwalchen,50335,M,5204,,7753,0.08925577195924159,0.5197987875661034,40.3,38.426,0.5452083064620147,160.0,0.1972139816845092,1.63
1361,50336,Strobl,50336,,5350,5342,3670,0.09836512261580381,0.38501362397820166,43.75,40.691,0.49536784741144413,135.9,0.1885558583106267,1.78
1362,50337,Thalgau,50337,M,5303,,5971,0.0969686819628203,0.49623178697035675,42.18,40.409,0.5516663875397756,255.0,0.19912912409981579,1.64
1363,50338,Wals-Siezenheim,50338,,5071,,13575,0.10703499079189686,1.1406998158379373,42.36,45.427,0.5244198895027624,582.7,0.1883609576427256,1.63
1364,50339,Seekirchen am Wallersee,50339,ST,5201,5162,11001,0.08671938914644123,0.5367693846013999,41.92,43.553,0.5198618307426598,416.8,0.19225524952277065,1.64
1365,50401,Altenmarkt im Pongau,50401,M,5541,,4487,0.1196790728772008,0.6501002897258747,40.79,38.754,0.5130376643637174,276.1,0.1836416313795409,1.7
1366,50402,Bad Hofgastein,50402,M,5630,,6816,0.0971244131455399,0.4936913145539906,45.17,36.998,0.4907570422535211,222.8,0.20158450704225353,1.62
1367,50403,Bad Gastein,50403,,5640,5645,3961,0.09543044685685433,0.4625094673062358,47.29,36.111,0.44635193133047213,222.8,0.19313304721030042,1.56
1368,50404,Bischofshofen,50404,ST,5500,,10544,0.0835546282245827,0.49051593323216997,43.45,38.207,0.4866274658573596,374.0,0.2088391502276176,1.64
1369,50405,Dorfgastein,50405,,5632,,1638,0.10927960927960928,0.29181929181929184,43.53,37.381,0.5012210012210012,222.8,0.2222222222222222,1.64
1370,50406,Eben im Pongau,50406,,5531,,2551,0.09800078400627205,0.4151313210505684,39.57,38.245,0.4813798510388083,225.7,0.2124656997255978,1.77
1371,50407,Filzmoos,50407,,5532,,1511,0.128391793514229,0.31502316346790205,40.39,35.75,0.45201853077432164,174.7,0.199867637326274,1.83
1372,50408,Flachau,50408,,5542,,2924,0.15355677154582764,0.5554035567715458,40.16,39.134,0.496922024623803,299.7,0.2055403556771546,1.73
1373,50409,Forstau,50409,,5552,,547,0.11882998171846434,0.4936014625228519,41.62,36.766,0.4954296160877514,174.7,0.226691042047532,1.67
1374,50410,Goldegg,50410,,5622,5620 5621 5651,2558,0.08913213448006255,0.23260359655981236,41.81,42.768,0.5355746677091477,207.7,0.21032056293979673,1.67
1375,50411,Großarl,50411,M,5611,,3774,0.1086380498145204,0.5045045045045045,40.04,35.628,0.5572337042925278,258.4,0.21939586645468998,1.81
1376,50412,Hüttau,50412,,5511,5521,1465,0.10580204778156997,0.27235494880546074,42.74,34.339,0.5167235494880547,97.6,0.20819112627986347,1.69
1377,50413,Hüttschlag,50413,,5612,,912,0.07785087719298246,0.22478070175438597,41.87,33.358,0.5164473684210527,251.4,0.22587719298245615,1.77
1378,50414,Kleinarl,50414,,5603,,808,0.12623762376237624,0.3131188118811881,42.19,38.981,0.44801980198019803,251.4,0.22524752475247525,1.64
1379,50415,Mühlbach am Hochkönig,50415,,5505,,1444,0.09903047091412742,0.3331024930747922,46.54,38.111,0.4577562326869806,151.8,0.1945983379501385,1.65
1380,50416,Pfarrwerfen,50416,,5452,5450 5500,2511,0.10195141377937077,0.2974910394265233,40.65,39.666,0.5113500597371565,151.8,0.20828355236957388,1.68
1381,50417,Radstadt,50417,ST,5550,8974,4878,0.11316113161131611,0.499589995899959,42.28,37.074,0.479909799097991,276.1,0.2037720377203772,1.72
1382,50418,Sankt Johann im Pongau,50418,ST,5600,5602,11331,0.10052069543729591,0.710087370929309,41.41,39.675,0.5195481422645839,407.1,0.19812902656429265,1.66
1383,50419,Sankt Martin am Tennengebirge,50419,,5522,,1718,0.09953434225844005,0.24388824214202562,41.33,37.755,0.5314318975552969,177.5,0.20954598370197905,1.69
1384,50420,Sankt Veit im Pongau,50420,M,5621,,3881,0.07781499613501675,0.36253542901314095,41.92,40.709,0.5233187322854934,274.5,0.21205874774542643,1.69
1385,50421,Schwarzach im Pongau,50421,M,5620,5622,3463,0.06786023678891134,0.8336702281259024,44.21,36.956,0.4868611030898065,274.5,0.2001155067860237,1.69
1386,50422,Untertauern,50422,,5561,5562,462,0.29004329004329005,0.7294372294372294,39.55,40.542,0.48484848484848486,276.1,0.17532467532467533,1.76
1387,50423,Wagrain,50423,M,5602,,3116,0.13607188703465983,0.6148908857509627,43.17,37.996,0.501604621309371,246.7,0.20667522464698332,1.6
1388,50424,Werfen,50424,M,5450,5451 5452 5505,3028,0.08718626155878467,0.41248348745046237,42.78,38.725,0.511889035667107,151.8,0.20574636723910172,1.6
1389,50425,Werfenweng,50425,,5453,,1064,0.1137218045112782,0.34774436090225563,38.03,41.002,0.525375939849624,276.4,0.18045112781954886,1.76
1390,50501,Göriach,50501,,5574,,348,0.10344827586206896,0.1925287356321839,42.5,40.315,0.5344827586206896,78.9,0.23850574712643677,1.76
1391,50502,Lessach,50502,,5575,,533,0.08067542213883677,0.1575984990619137,43.49,36.913,0.5590994371482176,47.8,0.20637898686679174,1.71
1392,50503,Mariapfarr,50503,,5571,,2389,0.0987861029719548,0.3030556718292172,45.14,37.882,0.4742570113017999,78.9,0.1992465466722478,1.76
1393,50504,Mauterndorf,50504,M,5570,,1595,0.12351097178683386,0.5630094043887147,47.7,38.893,0.4413793103448276,80.6,0.19561128526645769,1.59
1394,50505,Muhr,50505,,5583,,485,0.07835051546391752,0.16082474226804125,45.77,37.698,0.5237113402061856,47.8,0.2309278350515464,1.61
1395,50506,Ramingstein,50506,,5591,8863,1038,0.08863198458574181,0.24373795761078998,46.48,36.563,0.5009633911368016,41.6,0.21001926782273603,1.43
1396,50507,Sankt Andrä im Lungau,50507,,5572,,774,0.07493540051679587,0.19638242894056848,43.71,37.246,0.4819121447028424,78.9,0.21059431524547803,1.67
1397,50508,Sankt Margarethen im Lungau,50508,,5581,,721,0.10957004160887657,0.5450762829403606,41.86,38.601,0.5353675450762829,90.8,0.19694868238557559,1.66
1398,50509,Sankt Michael im Lungau,50509,M,5582,,3489,0.10748065348237318,0.5442820292347378,44.52,38.212,0.49871023215821153,90.8,0.20235024362281456,1.64
1399,50510,Tamsweg,50510,M,5580,,5661,0.10916799152093269,0.6219749160925632,44.67,38.259,0.5121003356297474,103.9,0.190072425366543,1.61
1400,50511,Thomatal,50511,,5592,,352,0.07670454545454546,0.2215909090909091,42.08,39.003,0.45454545454545453,41.6,0.1903409090909091,2.0
1401,50512,Tweng,50512,,5563,5562,245,0.37142857142857144,1.1224489795918366,42.99,41.287,0.4489795918367347,276.1,0.15918367346938775,1.71
1402,50513,Unternberg,50513,,5585,,1007,0.10526315789473684,0.573982125124131,41.91,36.688,0.5124131082423039,74.4,0.2214498510427011,1.86
1403,50514,Weißpriach,50514,,5573,,311,0.13183279742765272,0.3086816720257235,42.75,35.035,0.49517684887459806,47.8,0.21864951768488747,1.72
1404,50515,Zederhaus,50515,,5584,,1170,0.0735042735042735,0.15897435897435896,41.77,36.67,0.5085470085470085,47.8,0.22136752136752136,1.86
1405,50601,Bramberg am Wildkogel,50601,,5733,5741,3957,0.08693454637351529,0.36694465504169826,43.04,35.54,0.5046752590346222,207.6,0.20823856456911802,1.59
1406,50602,Bruck an der Großglocknerstraße,50602,,5671,5662,4828,0.08595691797845899,0.451946975973488,42.77,37.173,0.49544324772162385,141.1,0.19904722452361226,1.6
1407,50603,Dienten am Hochkönig,50603,,5652,,721,0.1289875173370319,0.3356449375866852,44.51,34.826,0.4895977808599168,397.8,0.20527045769764216,1.71
1408,50604,Fusch an der Großglocknerstraße,50604,,5672,,759,0.10276679841897234,0.23583662714097497,41.87,36.277,0.44664031620553357,141.1,0.20685111989459815,1.67
1409,50605,Hollersbach im Pinzgau,50605,,5731,,1251,0.1135091926458833,0.5779376498800959,42.28,37.776,0.5091926458832934,236.5,0.2158273381294964,1.58
1410,50606,Kaprun,50606,,5710,,3112,0.13239074550128535,0.8171593830334191,44.71,39.048,0.5102827763496144,395.0,0.19215938303341903,1.51
1411,50607,Krimml,50607,,5743,,842,0.14133016627078385,0.3681710213776722,43.13,36.93,0.45605700712589076,157.9,0.21377672209026127,1.67
1412,50608,Lend,50608,,5651,5660,1261,0.08485329103885805,0.4210943695479778,44.61,37.709,0.48850118953211735,141.1,0.21728786677240286,1.7
1413,50609,Leogang,50609,,5771,,3407,0.11535074845905488,0.5553272673906663,42.07,36.253,0.4942764895802759,379.3,0.20135016143234516,1.72
1414,50610,Lofer,50610,M,5090,,2093,0.12040133779264214,0.44911610129001434,44.28,35.045,0.46918299092212135,190.8,0.19589106545628285,1.72
1415,50611,Maishofen,50611,,5751,,3639,0.10140148392415499,0.7114591920857378,41.7,38.847,0.5166254465512503,377.9,0.19291014014839242,1.62
1416,50612,Maria Alm am Steinernen Meer,50612,,5761,,2196,0.15619307832422585,0.4344262295081967,41.07,35.652,0.4681238615664845,397.8,0.19262295081967212,1.7
1417,50613,Mittersill,50613,ST,5730,5731,5575,0.10403587443946188,0.6364125560538116,43.08,36.67,0.47820627802690585,261.6,0.19408071748878925,1.64
1418,50614,Neukirchen am Großvenediger,50614,M,5741,,2580,0.11705426356589148,0.40387596899224804,43.26,36.507,0.5027131782945736,149.2,0.21007751937984495,1.53
1419,50615,Niedernsill,50615,,5722,,2767,0.0795084929526563,0.21467293097217202,41.23,37.63,0.5128297795446332,226.9,0.20455366823274304,1.7
1420,50616,Piesendorf,50616,,5721,,3809,0.08427408768705696,0.4035179837227619,43.86,39.029,0.49619322656865317,282.2,0.21239170385928066,1.66
1421,50617,Rauris,50617,M,5661,,3019,0.10135806558463067,0.29811195760185494,42.29,36.822,0.49453461411063265,147.5,0.20967207684663797,1.67
1422,50618,Saalbach-Hinterglemm,50618,,5753,5754,2827,0.20870180403254332,0.6434382737884683,43.51,38.413,0.45596038203042094,405.2,0.17828086310576582,1.5
1423,50619,Saalfelden am Steinernen Meer,50619,ST,5760,,16790,0.09041095890410959,0.4487194758784991,43.18,37.548,0.5088147706968433,241.1,0.19946396664681357,1.63
1424,50620,Sankt Martin bei Lofer,50620,,5092,,1206,0.10281923714759536,0.3524046434494196,42.82,34.101,0.511608623548922,162.1,0.1998341625207297,1.71
1425,50621,Stuhlfelden,50621,,5724,,1575,0.08063492063492063,0.29777777777777775,42.13,34.88,0.5631746031746032,123.9,0.22031746031746033,1.68
1426,50622,Taxenbach,50622,M,5660,5651 5662,2711,0.09369236444116562,0.2585761711545555,42.19,36.743,0.5149391368498709,141.1,0.2017705643673921,1.72
1427,50623,Unken,50623,,5091,,1915,0.09869451697127937,0.40939947780678854,45.32,40.076,0.48825065274151436,162.1,0.22088772845953003,1.62
1428,50624,Uttendorf,50624,,5723,,3031,0.093038601121742,0.3533487297921478,42.45,37.795,0.511712306169581,172.5,0.21115143516991092,1.65
1429,50625,Viehhofen,50625,,5752,,590,0.12033898305084746,0.26949152542372884,42.19,37.271,0.5050847457627119,377.9,0.211864406779661,1.59
1430,50626,Wald im Pinzgau,50626,,5742,,1164,0.12972508591065293,0.38230240549828176,42.85,34.334,0.49312714776632305,157.9,0.20532646048109965,1.61
1431,50627,Weißbach bei Lofer,50627,,5093,,412,0.10194174757281553,0.38106796116504854,41.88,32.949,0.4878640776699029,162.1,0.21601941747572814,1.77
1432,50628,Zell am See,50628,ST,5700,,10131,0.12506169183693613,0.7263843648208469,44.67,38.383,0.4376665679597276,350.7,0.1764880071068996,1.53
1433,60101,Graz,60101,SR,8010,8020 8036 8041 8042 8043 8044 8045 8046 8047 8051 8052 8053 8054 8055 8073 8074,291134,0.08486126663323418,0.7052903474001663,41.19,42.716,0.4787898356083453,246.3,0.14479586719517473,1.62
1434,60305,Frauental an der Laßnitz,60305,M,8523,8530,2994,0.10721442885771543,0.5851703406813628,43.93,41.052,0.48129592518370073,44.0,0.19438877755511022,1.48
1435,60318,Lannach,60318,M,8502,8503 8511,3590,0.12896935933147632,1.1676880222841226,44.31,44.697,0.5259052924791087,93.9,0.19192200557103065,1.53
1436,60323,Pölfing-Brunn,60323,M,8544,8551,1602,0.18601747815230962,0.4875156054931336,48.3,36.681,0.4631710362047441,25.3,0.1916354556803995,1.54
1437,60324,Preding,60324,M,8504,,1815,0.08870523415977961,0.4512396694214876,44.25,40.275,0.5107438016528926,38.0,0.18292011019283747,1.5
1438,60326,Sankt Josef (Weststeiermark),60326,,8503,8143,1671,0.061639736684619986,0.180131657690006,42.35,43.536,0.5128665469778576,45.6,0.19868342309994017,1.62
1439,60329,Sankt Peter im Sulmtal,60329,,8542,8541,1258,0.06915739268680444,0.3585055643879173,46.1,39.834,0.47615262321144675,26.4,0.19793322734499205,1.55
1440,60341,Wettmannstätten,60341,M,8521,8444 8504,1645,0.08389057750759879,0.2996960486322188,43.84,40.403,0.5003039513677812,34.8,0.2066869300911854,1.53
1441,60344,Deutschlandsberg,60344,ST,8530,8510 8523 8524,11623,0.10857781983997247,0.7003355415985546,45.79,41.455,0.4811150305428891,56.9,0.18575238750752818,1.52
1442,60345,Eibiswald,60345,M,8552,8455 8551 8553 8554,6373,0.09540247920916366,0.35085517024949003,46.67,37.044,0.47826769182488627,27.1,0.20382865212615722,1.52
1443,60346,Groß Sankt Florian,60346,M,8522,8444 8521,4122,0.0977680737506065,0.3396409509946628,44.87,40.014,0.5206210577389617,44.0,0.20863658418243572,1.57
1444,60347,Sankt Martin im Sulmtal,60347,,8543,8443 8522 8542 8544 8551,3112,0.08290488431876607,0.323586118251928,46.15,40.648,0.49646529562982006,25.3,0.21143958868894602,1.53
1445,60348,Sankt Stefan ob Stainz,60348,,8511,8510 8562 8563,3569,0.10787335388063883,0.28103110114878116,45.67,41.47,0.5177920986270664,51.9,0.20650042028579435,1.52
1446,60349,Bad Schwanberg,60349,M,8541,8530 8542,4520,0.08340707964601769,0.2960176991150443,46.18,38.397,0.5026548672566372,44.0,0.21084070796460178,1.52
1447,60350,Stainz,60350,M,8510,8503 8504 8511 8522 8524,8688,0.08908839779005524,0.34334714548802947,45.15,41.756,0.5024171270718232,45.5,0.19647790055248618,1.53
1448,60351,Wies,60351,M,8551,8541 8542 8552 8553,4289,0.10002331545814876,0.4264397295406855,46.19,37.369,0.49801818605735604,25.3,0.2063418046164607,1.52
1449,60608,Feldkirchen bei Graz,60608,M,8073,8401,6847,0.07799036074193078,0.4653132758872499,41.5,40.137,0.5032861107054184,139.1,0.18153936030378268,1.55
1450,60611,Gössendorf,60611,M,8077,,4178,0.08784107228338918,0.4619435136428913,43.08,45.198,0.505026328386788,113.2,0.19722355193872668,1.52
1451,60613,Gratkorn,60613,M,8101,8046 8102 8114,8147,0.07278752915183503,0.5900331410335092,42.87,41.539,0.49772922548177245,89.8,0.1817847060267583,1.51
1452,60617,Hart bei Graz,60617,,8075,8047 8301,5236,0.0813598166539343,0.644576012223071,43.68,51.494,0.49159663865546216,134.6,0.20320855614973263,1.56
1453,60618,Haselsdorf-Tobelbad,60618,,8144,8151,1567,0.07147415443522655,0.4339502233567326,43.79,47.709,0.5028717294192725,82.3,0.21761327377153797,1.5
1454,60619,Hausmannstätten,60619,M,8071,,3593,0.10353465070971334,0.44141386028388535,42.39,48.519,0.48483161703311994,101.3,0.19426662955747287,1.55
1455,60623,Kainbach bei Graz,60623,,8010,8044 8047 8063 8301,2821,0.07656859269762496,0.5551222970577809,46.36,51.969,0.40233959588798296,150.0,0.17972350230414746,1.66
1456,60624,Kalsdorf bei Graz,60624,M,8401,,7869,0.06862371330537552,0.6646333714576185,40.39,40.804,0.4831617740500699,115.1,0.16965306900495616,1.55
1457,60626,Kumberg,60626,M,8062,8044 8061 8063 8160 8181,3909,0.09337426451777948,0.2146328984394986,43.4,45.338,0.5118956254796623,73.9,0.21437707853671015,1.6
1458,60628,Laßnitzhöhe,60628,M,8301,8075 8302,2794,0.09162491052254831,0.43808160343593416,45.91,44.96,0.5042949176807444,77.5,0.18468146027201146,1.55
1459,60629,Lieboch,60629,M,8501,8144,5311,0.08209376765204293,0.5490491432875165,44.79,43.403,0.49576350969685556,104.8,0.19148936170212766,1.49
1460,60632,Peggau,60632,M,8120,8114 8130,2338,0.06501283147989735,0.5962360992301112,43.83,38.418,0.4619332763045338,89.8,0.1757912745936698,1.54
1461,60639,Sankt Bartholomä,60639,,8113,8151,1457,0.08579272477693892,0.25669183253260125,43.81,45.369,0.5003431708991077,62.8,0.20452985586822237,1.56
1462,60641,Sankt Oswald bei Plankenwarth,60641,,8113,8111 8112,1259,0.07545671167593328,0.14694201747418587,45.24,45.174,0.5178713264495631,62.8,0.21207307386814933,1.58
1463,60642,Sankt Radegund bei Graz,60642,,8061,,2132,0.09849906191369606,0.3273921200750469,45.95,47.434,0.5103189493433395,88.1,0.20637898686679174,1.62
1464,60645,Semriach,60645,M,8102,8163,3262,0.10576333537706928,0.2973635806253832,44.24,40.31,0.5024524831391785,64.0,0.2041692213366033,1.65
1465,60646,Stattegg,60646,,8046,8045,2982,0.09792085848423876,0.16465459423205903,44.75,54.304,0.4795439302481556,189.6,0.20959087860496312,1.58
1466,60647,Stiwoll,60647,,8113,,708,0.08615819209039548,0.12570621468926554,44.89,40.44,0.538135593220339,62.8,0.2132768361581921,1.58
1467,60648,Thal,60648,M,8051,8052 8113 8151,2385,0.06750524109014674,0.15849056603773584,45.22,49.456,0.4545073375262054,128.0,0.2088050314465409,1.57
1468,60651,Übelbach,60651,M,8124,8122 8153,2051,0.08581179912237932,0.38517796196977083,46.6,39.847,0.4856167723061921,63.1,0.19892735251097027,1.57
1469,60653,Vasoldsberg,60653,M,8076,8081,4643,0.08485892741761791,0.23002369157872066,44.54,44.682,0.5016153349127719,90.2,0.21710101227654532,1.56
1470,60654,Weinitzen,60654,,8044,8045 8061 8062,2739,0.07813070463672873,0.3209200438116101,45.08,48.885,0.44724351953267616,106.9,0.20189850310332239,1.6
1471,60655,Werndorf,60655,,8402,,2453,0.06237260497350183,0.773338768854464,41.76,40.554,0.5067264573991032,88.6,0.20301671422747655,1.53
1472,60656,Wundschuh,60656,,8142,,1645,0.10455927051671733,0.819452887537994,42.63,41.585,0.511854103343465,88.6,0.21519756838905776,1.59
1473,60659,Deutschfeistritz,60659,M,8121,8103 8114 8122 8124,4421,0.07419135942094549,0.2689436779009274,43.25,39.769,0.5073512779914047,63.1,0.196335670662746,1.5
1474,60660,Dobl-Zwaring,60660,M,8143,8141 8142 8411 8503 8504,3579,0.09946912545403744,0.43643475831237777,41.74,43.091,0.5199776473875384,92.5,0.19335009779267953,1.61
1475,60661,Eggersdorf bei Graz,60661,M,8063,8010 8044 8062 8200 8301 8302,6911,0.09810447113297642,0.24931268991462885,43.36,41.773,0.49515265518738244,72.3,0.19577485168571843,1.57
1476,60662,Fernitz-Mellach,60662,,8072,8410,4894,0.08459337964854924,0.28790355537392726,43.62,44.877,0.524928483857785,89.0,0.20576215774417655,1.51
1477,60663,Frohnleiten,60663,ST,8130,8121 8122 8131,6517,0.09329446064139942,0.4899493632039282,47.01,41.562,0.4996163879085469,63.1,0.20331440847015497,1.52
1478,60664,Gratwein-Straßengel,60664,M,8111,8103 8112 8113 8114 8153,12759,0.07406536562426523,0.28881573791049453,44.79,46.26,0.506857904224469,94.1,0.2080100321341798,1.56
1479,60665,Hitzendorf,60665,M,8151,8052 8054 8113 8144 8152 8561,7259,0.07769665243146438,0.18335858933737428,43.96,44.986,0.512191761950682,82.3,0.2146301143408183,1.57
1480,60666,Nestelbach bei Graz,60666,,8302,8063 8200 8301 8323,2667,0.09673790776152981,0.26696662917135355,44.7,43.848,0.5234345706786652,64.3,0.2039745031871016,1.56
1481,60667,Raaba-Grambach,60667,M,8074,,4705,0.1230605738575983,1.2797024442082892,42.05,47.341,0.5030818278427205,116.0,0.20488841657810838,1.58
1482,60668,Sankt Marein bei Graz,60668,M,8323,8081 8082 8302 8322 8324,3731,0.08603591530420798,0.1951219512195122,44.32,41.105,0.533905119270973,38.4,0.20959528276601447,1.52
1483,60669,Seiersberg-Pirka,60669,,8054,8055 8073 8144,11633,0.10710908622023553,0.7836327688472449,42.81,45.989,0.5094988395082953,158.8,0.19169603713573455,1.55
1484,60670,Premstätten,60670,M,8141,8054 8143 8144 8401,6451,0.09688420399937994,0.9762827468609518,43.05,45.149,0.50937839094714,115.8,0.1821423035188343,1.52
1485,61001,Allerheiligen bei Wildon,61001,,8412,8081 8410 8413,1560,0.08846153846153847,0.22628205128205128,44.92,42.513,0.4673076923076923,72.7,0.18974358974358974,1.56
1486,61002,Arnfels,61002,M,8454,,961,0.10718002081165452,0.48803329864724243,46.19,37.37,0.4599375650364204,25.1,0.17898022892819979,1.56
